"id","country_id","code","fc_name","name","sequence","timestamp"
"3511","231","UG-303","arua","Arua","14","2016-06-08 00:09:28"
"1721","156","NL-AW","aruba","Aruba","13","2016-06-08 00:09:21"
"111","102","IN-AR","arunachal pradesh","Arunachal Pradesh","2","2016-06-08 00:09:15"
"3215","219","TZ-01","arusha","Arusha","1","2016-06-08 00:09:27"
"224","105","IQ-SU","as sulaymānīyah","As Sulaymānīyah","7","2016-06-08 00:09:15"
"3179","216","SY-SU","as suwaydā'","As Suwaydā'","5","2016-06-08 00:09:27"
"4929","65","EG-SUZ","as suways","As Suways","16","2016-06-08 00:09:34"
"2453","185","SH-AC","ascension","Ascension","5","2016-06-08 00:09:24"
"2449","185","SH-AC","ascension","Ascension","1","2016-06-08 00:09:24"
"297","109","IT-AP","ascoli piceno","Ascoli Piceno","26","2016-06-08 00:09:16"
"2212","179","QA-MS","ash shamāl","Ash Shamāl","5","2016-06-08 00:09:23"
"1933","17","BH-17","ash shamālīyah","Ash Shamālīyah","4","2016-06-08 00:09:22"
"3078","210","SD-NO","ash shamālīyah","Ash Shamālīyah","8","2016-06-08 00:09:26"
"3099","210","SD-01","ash shamālīyah","Ash Shamālīyah","29","2016-06-08 00:09:26"
"4928","65","EG-SHR","ash sharqīyah","Ash Sharqīyah","15","2016-06-08 00:09:34"
"2526","194","SA-04","ash sharqīyah","Ash Sharqīyah","7","2016-06-08 00:09:24"
"3644","233","AE-SH","ash shāriqah","Ash Shāriqah","4","2016-06-08 00:09:29"
"846","126","LY-SH","ash shāţi'","Ash Shāţi'","48","2016-06-08 00:09:17"
"5236","83","GH-AH","ashanti","Ashanti","1","2016-06-08 00:09:36"
"4971","68","ER-AS","asmara","Asmara","8","2016-06-08 00:09:35"
"1568","150","MA-ASZ","assa-zag","Assa-Zag","19","2016-06-08 00:09:20"
"1250","140","MR-03","assaba","Assaba","2","2016-06-08 00:09:19"
"112","102","IN-AS","assam","Assam","3","2016-06-08 00:09:15"
"487","114","KZ-AST","astana","Astana","2","2016-06-08 00:09:16"
"1490","15","AZ-AST","astara","Astara","19","2016-06-08 00:09:20"
"298","109","IT-AT","asti","Asti","27","2016-06-08 00:09:16"
"2381","181","RU-AST","astrakhanskaya oblast'","Astrakhanskaya oblast'","33","2016-06-08 00:09:23"
"2979","208","ES-O","asturias","Asturias","25","2016-06-08 00:09:26"
"2957","208","ES-AS","asturias, principado de","Asturias, Principado de","3","2016-06-08 00:09:26"
"1981","172","PY-ASU","asunción","Asunción","1","2016-06-08 00:09:22"
"4930","65","EG-ASN","aswān","Aswān","17","2016-06-08 00:09:34"
"4931","65","EG-AST","asyūţ","Asyūţ","18","2016-06-08 00:09:34"
"4485","44","CL-AT","atacama","Atacama","5","2016-06-08 00:09:32"
"3479","23","BJ-AK","atacora","Atacora","2","2016-06-08 00:09:28"
"3480","23","BJ-AQ","atlantique","Atlantique","3","2016-06-08 00:09:28"
"4537","48","CO-ATL","atlántico","Atlántico","5","2016-06-08 00:09:32"
"1759","159","NI-AN","atlántico norte","Atlántico Norte","16","2016-06-08 00:09:21"
"1760","159","NI-AS","atlántico sur","Atlántico Sur","17","2016-06-08 00:09:21"
"5425","98","HN-AT","atlántida","Atlántida","1","2016-06-08 00:09:37"
"604","121","LA-AT","attapu","Attapu","2","2016-06-08 00:09:17"
"5264","85","GR-A1","attikí","Attikí","19","2016-06-08 00:09:36"
"5247","85","GR-I","attikí","Attikí","2","2016-06-08 00:09:36"
"2500","191","WS-AT","atua","Atua","3","2016-06-08 00:09:24"
"491","114","KZ-ATY","atyraū oblysy","Atyraū oblysy","6","2016-06-08 00:09:16"
"2583","197","SC-04","au cap","Au Cap","5","2016-06-08 00:09:25"
"5085","75","FR-10","aube","Aube","36","2016-06-08 00:09:35"
"630","122","LV-010","auces novads","Auces novads","10","2016-06-08 00:09:17"
"1727","158","NZ-AUK","auckland","Auckland","1","2016-06-08 00:09:21"
"5086","75","FR-11","aude","Aude","37","2016-06-08 00:09:35"
"1219","138","MH-AUR","aur","Aur","6","2016-06-08 00:09:19"
"2049","174","PH-AUR","aurora","Aurora","25","2016-06-08 00:09:23"
"1859","165","NO-09","aust-agder","Aust-Agder","2","2016-06-08 00:09:22"
"969","13","AU-ACT","australian capital territory","Australian Capital Territory","7","2016-06-08 00:09:18"
"108","101","IS-7","austurland","Austurland","7","2016-06-08 00:09:15"
"2025","174","PH-14","autonomous region in muslim mindanao","Autonomous Region in Muslim Mindanao","1","2016-06-08 00:09:23"
"5052","75","FR-C","auvergne","Auvergne","3","2016-06-08 00:09:35"
"2188","177","PT-01","aveiro","Aveiro","1","2016-06-08 00:09:23"
"299","109","IT-AV","avellino","Avellino","28","2016-06-08 00:09:16"
"5087","75","FR-12","aveyron","Aveyron","38","2016-06-08 00:09:35"
"3638","232","UA-43","avtonomna respublika krym","Avtonomna Respublika Krym","25","2016-06-08 00:09:28"
"2909","204","SO-AW","awdal","Awdal","1","2016-06-08 00:09:26"
"2004","173","PE-AYA","ayacucho","Ayacucho","6","2016-06-08 00:09:22"
"3401","227","TR-09","aydın","Aydın","11","2016-06-08 00:09:28"
"1647","152","MM-07","ayeyawady","Ayeyawady","1","2016-06-08 00:09:21"
"4481","44","CL-AI","aysén","Aysén","1","2016-06-08 00:09:32"
"481","113","JO-AZ","az zarqā’","Az Zarqā’","8","2016-06-08 00:09:16"
"809","126","LY-ZA","az zāwiyah","Az Zāwiyah","11","2016-06-08 00:09:17"
"847","126","LY-ZA","az zāwiyah","Az Zāwiyah","49","2016-06-08 00:09:17"
"826","126","LY-ZA","az zāwiyah","Az Zāwiyah","28","2016-06-08 00:09:17"
"1896","167","PK-JK","azad kashmir","Azad Kashmir","7","2016-06-08 00:09:22"
"1569","150","MA-AZI","azilal","Azilal","20","2016-06-08 00:09:20"
"4859","63","DO-02","azua","Azua","12","2016-06-08 00:09:34"
"4890","64","EC-A","azuay","Azuay","1","2016-06-08 00:09:34"
"2213","179","QA-ZA","az̧ za̧`āyin","Az̧ Za̧`āyin","6","2016-06-08 00:09:23"
"1885","166","OM-ZA","az̧ z̧āhirah","Az̧ Z̧āhirah","7","2016-06-08 00:09:22"
"4178","3","DZ-44","aïn defla","Aïn Defla","2","2016-06-08 00:09:31"
"4179","3","DZ-46","aïn témouchent","Aïn Témouchent","3","2016-06-08 00:09:31"
"1485","15","AZ-AGC","ağcabədi","Ağcabədi","14","2016-06-08 00:09:20"
"1486","15","AZ-AGM","ağdam","Ağdam","15","2016-06-08 00:09:20"
"1487","15","AZ-AGS","ağdaş","Ağdaş","16","2016-06-08 00:09:20"
"3394","227","TR-04","ağrı","Ağrı","4","2016-06-08 00:09:28"
"1488","15","AZ-AGA","ağstafa","Ağstafa","17","2016-06-08 00:09:20"
"1489","15","AZ-AGU","ağsu","Ağsu","18","2016-06-08 00:09:20"
"3477","228","TM-S","aşgabat","Aşgabat","6","2016-06-08 00:09:28"
"480","113","JO-AT","aţ ţafīlah","Aţ Ţafīlah","7","2016-06-08 00:09:16"
"4077","246","YE-DA","aḑ ḑāli‘","Aḑ Ḑāli‘","4","2016-06-08 00:09:30"
"5011","73","FJ-01","ba","Ba","6","2016-06-08 00:09:35"
"1119","135","MV-20","baa","Baa","11","2016-06-08 00:09:19"
"767","123","LB-BH","baalbek-hermel","Baalbek-Hermel","2","2016-06-08 00:09:17"
"632","122","LV-012","babītes novads","Babītes novads","12","2016-06-08 00:09:17"
"1491","15","AZ-BAB","babək","Babək","20","2016-06-08 00:09:20"
"2310","180","RO-BC","bacău","Bacău","4","2016-06-08 00:09:23"
"2981","208","ES-BA","badajoz","Badajoz","27","2016-06-08 00:09:26"
"1","1","AF-BDS","badakhshān","Badakhshān","1","2016-06-08 00:09:14"
"5220","82","DE-BW","baden-württemberg","Baden-Württemberg","1","2016-06-08 00:09:36"
"3054","209","LK-81","badulla","Badulla","31","2016-06-08 00:09:26"
"5397","93","GW-BA","bafatá","Bafatá","5","2016-06-08 00:09:37"
"4776","59","CI-17","bafing (région du)","Bafing (Région du)","17","2016-06-08 00:09:33"
"2222","18","BD-05","bagerhat","Bagerhat","8","2016-06-08 00:09:23"
"226","105","IQ-BG","baghdād","Baghdād","9","2016-06-08 00:09:15"
"3","1","AF-BGL","baghlān","Baghlān","3","2016-06-08 00:09:14"
"1695","155","NP-BA","bagmati","Bagmati","6","2016-06-08 00:09:21"
"1648","152","MM-02","bago","Bago","2","2016-06-08 00:09:21"
"4230","31","BR-BA","bahia","Bahia","6","2016-06-08 00:09:31"
"2584","197","SC-06","baie lazare","Baie Lazare","6","2016-06-08 00:09:25"
"2585","197","SC-07","baie sainte anne","Baie Sainte Anne","7","2016-06-08 00:09:25"
"1680","154","NR-05","baiti","Baiti","5","2016-06-08 00:09:21"
"1283","143","MX-BCN","baja california","Baja California","3","2016-06-08 00:09:19"
"1284","143","MX-BCS","baja california sur","Baja California Sur","4","2016-06-08 00:09:19"
"5331","90","GT-BV","baja verapaz","Baja Verapaz","2","2016-06-08 00:09:36"
"3872","235","UM-81","baker island","Baker Island","1","2016-06-08 00:09:29"
"2910","204","SO-BK","bakool","Bakool","2","2016-06-08 00:09:26"
"1473","15","AZ-BA","bakı","Bakı","2","2016-06-08 00:09:20"
"1065","133","MW-BA","balaka","Balaka","4","2016-06-08 00:09:18"
"1492","15","AZ-BAL","balakən","Balakən","21","2016-06-08 00:09:20"
"633","122","LV-013","baldones novads","Baldones novads","13","2016-06-08 00:09:17"
"2982","208","ES-PM","balears","Balears","28","2016-06-08 00:09:26"
"154","103","ID-BA","bali","Bali","9","2016-06-08 00:09:15"
"3473","228","TM-B","balkan","Balkan","2","2016-06-08 00:09:28"
"4","1","AF-BAL","balkh","Balkh","4","2016-06-08 00:09:14"
"1891","167","PK-BA","balochistan","Balochistan","2","2016-06-08 00:09:22"
"634","122","LV-014","baltinavas novads","Baltinavas novads","14","2016-06-08 00:09:17"
"742","122","LV-BL","balvu apriņķis","Balvu Apriņķis","122","2016-06-08 00:09:17"
"635","122","LV-015","balvu novads","Balvu novads","15","2016-06-08 00:09:17"
"867","127","LI-01","balzers","Balzers","1","2016-06-08 00:09:18"
"4306","35","BF-BAL","balé","Balé","14","2016-06-08 00:09:31"
"3402","227","TR-10","balıkesir","Balıkesir","12","2016-06-08 00:09:28"
"4307","35","BF-BAM","bam","Bam","15","2016-06-08 00:09:31"
"1137","136","ML-BKO","bamako","Bamako","1","2016-06-08 00:09:19"
"4442","42","CF-BB","bamingui-bangoran","Bamingui-Bangoran","2","2016-06-08 00:09:32"
"2911","204","SO-BN","banaadir","Banaadir","3","2016-06-08 00:09:26"
"2223","18","BD-01","bandarban","Bandarban","9","2016-06-08 00:09:23"
"2286","18","BD-2A","bandarban anchal","Bandarban anchal","72","2016-06-08 00:09:23"
"4589","51","CD-BN","bandundu","Bandundu","2","2016-06-08 00:09:33"
"810","126","LY-BA","banghāzī","Banghāzī","12","2016-06-08 00:09:17"
"848","126","LY-BA","banghāzī","Banghāzī","50","2016-06-08 00:09:17"
"827","126","LY-BA","banghāzī","Banghāzī","29","2016-06-08 00:09:17"
"155","103","ID-BB","bangka belitung","Bangka Belitung","10","2016-06-08 00:09:15"
"3251","220","TH-10","bangkok","Bangkok","1","2016-06-08 00:09:27"
"4441","42","CF-BGF","bangui","Bangui","1","2016-06-08 00:09:32"
"5202","80","GM-B","banjul","Banjul","1","2016-06-08 00:09:35"
"2668","201","SK-BC","banskobystrický kraj","Banskobystrický kraj","1","2016-06-08 00:09:25"
"156","103","ID-BT","banten","Banten","11","2016-06-08 00:09:15"
"4308","35","BF-BAN","banwa","Banwa","16","2016-06-08 00:09:31"
"4932","65","EG-BNS","banī suwayf","Banī Suwayf","19","2016-06-08 00:09:34"
"849","126","LY-BW","banī walīd","Banī Walīd","51","2016-06-08 00:09:17"
"4860","63","DO-03","baoruco","Baoruco","13","2016-06-08 00:09:34"
"1450","148","ME-02","bar","Bar","2","2016-06-08 00:09:20"
"4861","63","DO-04","barahona","Barahona","14","2016-06-08 00:09:34"
"61","100","HU-BA","baranya","Baranya","3","2016-06-08 00:09:15"
"5328","9","AG-10","barbuda","Barbuda","7","2016-06-08 00:09:36"
"2983","208","ES-B","barcelona","Barcelona","29","2016-06-08 00:09:26"
"2224","18","BD-02","barguna","Barguna","10","2016-06-08 00:09:23"
"300","109","IT-BA","bari","Bari","29","2016-06-08 00:09:16"
"2912","204","SO-BR","bari","Bari","4","2016-06-08 00:09:26"
"5405","94","GY-BA","barima-waini","Barima-Waini","1","2016-06-08 00:09:37"
"3989","240","VE-E","barinas","Barinas","7","2016-06-08 00:09:30"
"502","115","KE-01","baringo","Baringo","1","2016-06-08 00:09:16"
"2225","18","BD-06","barisal","Barisal","11","2016-06-08 00:09:23"
"2215","18","BD-A","barisal","Barisal","1","2016-06-08 00:09:23"
"2287","18","BD-1B","barisal anchal","Barisal anchal","73","2016-06-08 00:09:23"
"4972","68","ER-BA","barka","Barka","9","2016-06-08 00:09:35"
"3683","234","GB-BDG","barking and dagenham","Barking and Dagenham","36","2016-06-08 00:09:29"
"301","109","IT-BT","barletta-andria-trani","Barletta-Andria-Trani","30","2016-06-08 00:09:16"
"3684","234","GB-BNE","barnet","Barnet","37","2016-06-08 00:09:29"
"3715","234","GB-BNS","barnsley","Barnsley","68","2016-06-08 00:09:29"
"3403","227","TR-74","bartın","Bartın","13","2016-06-08 00:09:28"
"4590","51","CD-BC","bas-congo","Bas-Congo","3","2016-06-08 00:09:33"
"5088","75","FR-67","bas-rhin","Bas-Rhin","39","2016-06-08 00:09:35"
"4761","59","CI-BS","bas-sassandra","Bas-Sassandra","2","2016-06-08 00:09:33"
"4777","59","CI-09","bas-sassandra (région du)","Bas-Sassandra (Région du)","18","2016-06-08 00:09:33"
"1322","145","MD-BS","basarabeasca","Basarabeasca","6","2016-06-08 00:09:20"
"1365","145","MD-BAS","basarabeasca","Basarabeasca","49","2016-06-08 00:09:20"
"3152","215","CH-BL","basel-landschaft","Basel-Landschaft","4","2016-06-08 00:09:27"
"3153","215","CH-BS","basel-stadt","Basel-Stadt","5","2016-06-08 00:09:27"
"2351","181","RU-BA","bashkortostan, respublika","Bashkortostan, Respublika","3","2016-06-08 00:09:23"
"2050","174","PH-BAS","basilan","Basilan","26","2016-06-08 00:09:23"
"273","109","IT-77","basilicata","Basilicata","2","2016-06-08 00:09:16"
"4443","42","CF-BK","basse-kotto","Basse-Kotto","3","2016-06-08 00:09:32"
"5053","75","FR-P","basse-normandie","Basse-Normandie","4","2016-06-08 00:09:35"
"2051","174","PH-BAN","bataan","Bataan","27","2016-06-08 00:09:23"
"2052","174","PH-BTN","batanes","Batanes","28","2016-06-08 00:09:23"
"2053","174","PH-BTG","batangas","Batangas","29","2016-06-08 00:09:23"
"3751","234","GB-BAS","bath and north east somerset","Bath and North East Somerset","104","2016-06-08 00:09:29"
"596","120","KG-B","batken","Batken","3","2016-06-08 00:09:17"
"3404","227","TR-72","batman","Batman","14","2016-06-08 00:09:28"
"4182","3","DZ-05","batna","Batna","6","2016-06-08 00:09:31"
"3047","209","LK-51","batticaloa","Batticaloa","24","2016-06-08 00:09:26"
"492","114","KZ-ZAP","batys qazaqstan oblysy","Batys Qazaqstan oblysy","7","2016-06-08 00:09:16"
"3331","221","TL-BA","baucau","Baucau","3","2016-06-08 00:09:27"
"1826","161","NG-BA","bauchi","Bauchi","6","2016-06-08 00:09:21"
"743","122","LV-BU","bauskas apriņķis","Bauskas Apriņķis","123","2016-06-08 00:09:17"
"636","122","LV-016","bauskas novads","Bauskas novads","16","2016-06-08 00:09:17"
"2913","204","SO-BY","bay","Bay","5","2016-06-08 00:09:26"
"1728","158","NZ-BOP","bay of plenty","Bay of Plenty","2","2016-06-08 00:09:21"
"1430","147","MN-071","bayan-ölgiy","Bayan-Ölgiy","4","2016-06-08 00:09:20"
"1429","147","MN-069","bayanhongor","Bayanhongor","3","2016-06-08 00:09:20"
"3405","227","TR-69","bayburt","Bayburt","15","2016-06-08 00:09:28"
"1827","161","NG-BY","bayelsa","Bayelsa","7","2016-06-08 00:09:21"
"5221","82","DE-BY","bayern","Bayern","2","2016-06-08 00:09:36"
"4309","35","BF-BAZ","bazèga","Bazèga","17","2016-06-08 00:09:31"
"4460","43","TD-BG","baḩr al ghazāl","Baḩr al Ghazāl","3","2016-06-08 00:09:32"
"3100","210","SD-17","baḩr al jabal","Baḩr al Jabal","30","2016-06-08 00:09:26"
"1264","141","MU-BR","beau bassin-rose hill","Beau Bassin-Rose Hill","1","2016-06-08 00:09:19"
"2586","197","SC-08","beau vallon","Beau Vallon","8","2016-06-08 00:09:25"
"3752","234","GB-BDF","bedford","Bedford","105","2016-06-08 00:09:29"
"4496","45","CN-11","beijing","Beijing","1","2016-06-08 00:09:32"
"2189","177","PT-02","beja","Beja","2","2016-06-08 00:09:23"
"2587","197","SC-09","bel air","Bel Air","9","2016-06-08 00:09:25"
"2588","197","SC-10","bel ombre","Bel Ombre","10","2016-06-08 00:09:25"
"4252","33","BN-BE","belait","Belait","1","2016-06-08 00:09:31"
"3810","234","GB-BFS","belfast","Belfast","163","2016-06-08 00:09:29"
"2382","181","RU-BEL","belgorodskaya oblast'","Belgorodskaya oblast'","34","2016-06-08 00:09:23"
"3245","22","BZ-BZ","belize","Belize","1","2016-06-08 00:09:27"
"302","109","IT-BL","belluno","Belluno","31","2016-06-08 00:09:16"
"2678","202","SI-002","beltinci","Beltinci","3","2016-06-08 00:09:25"
"3368","226","TN-13","ben arous","Ben Arous","2","2016-06-08 00:09:28"
"1572","150","MA-BES","ben slimane","Ben Slimane","23","2016-06-08 00:09:20"
"1319","145","MD-BD","bender","Bender","3","2016-06-08 00:09:20"
"2679","202","SI-148","benedikt","Benedikt","4","2016-06-08 00:09:25"
"303","109","IT-BN","benevento","Benevento","32","2016-06-08 00:09:16"
"4663","58","CZ-201","benešov","Benešov","15","2016-06-08 00:09:33"
"157","103","ID-BE","bengkulu","Bengkulu","12","2016-06-08 00:09:15"
"4793","6","AO-BGO","bengo","Bengo","1","2016-06-08 00:09:34"
"4794","6","AO-BGU","benguela","Benguela","2","2016-06-08 00:09:34"
"2054","174","PH-BEN","benguet","Benguet","30","2016-06-08 00:09:23"
"1570","150","MA-BEM","beni mellal","Beni Mellal","21","2016-06-08 00:09:20"
"1828","161","NG-BE","benue","Benue","8","2016-06-08 00:09:21"
"2549","196","RS-00","beograd","Beograd","3","2016-06-08 00:09:24"
"1451","148","ME-03","berane","Berane","3","2016-06-08 00:09:20"
"2613","2","AL-01","berat","Berat","1","2016-06-08 00:09:25"
"2625","2","AL-BR","berat","Berat","13","2016-06-08 00:09:25"
"774","124","LS-D","berea","Berea","1","2016-06-08 00:09:17"
"304","109","IT-BG","bergamo","Bergamo","33","2016-06-08 00:09:16"
"1571","150","MA-BER","berkane","Berkane","22","2016-06-08 00:09:20"
"5222","82","DE-BE","berlin","Berlin","3","2016-06-08 00:09:36"
"3154","215","CH-BE","bern","Bern","6","2016-06-08 00:09:27"
"4664","58","CZ-202","beroun","Beroun","16","2016-06-08 00:09:33"
"972","131","MK-03","berovo","Berovo","2","2016-06-08 00:09:18"
"1762","16","BS-BY","berry islands","Berry Islands","2","2016-06-08 00:09:21"
"1914","169","PS-BTH","bethlehem","Bethlehem","1","2016-06-08 00:09:22"
"637","122","LV-017","beverīnas novads","Beverīnas novads","17","2016-06-08 00:09:17"
"3685","234","GB-BEX","bexley","Bexley","38","2016-06-08 00:09:29"
"5360","92","GN-BE","beyla","Beyla","9","2016-06-08 00:09:37"
"1494","15","AZ-BEY","beyləqan","Beyləqan","23","2016-06-08 00:09:20"
"769","123","LB-BA","beyrouth","Beyrouth","4","2016-06-08 00:09:17"
"1696","155","NP-BH","bheri","Bheri","7","2016-06-08 00:09:21"
"2226","18","BD-07","bhola","Bhola","12","2016-06-08 00:09:23"
"2139","176","PL-BP","biała podlaska","Biała Podlaska","17","2016-06-08 00:09:23"
"2140","176","PL-BK","białystok","Białystok","18","2016-06-08 00:09:23"
"2026","174","PH-05","bicol","Bicol","2","2016-06-08 00:09:23"
"305","109","IT-BI","biella","Biella","34","2016-06-08 00:09:16"
"2141","176","PL-BB","bielsko-biała","Bielsko-Biała","19","2016-06-08 00:09:23"
"113","102","IN-BR","bihar","Bihar","4","2016-06-08 00:09:15"
"2311","180","RO-BH","bihor","Bihor","5","2016-06-08 00:09:23"
"1452","148","ME-04","bijelo polje","Bijelo Polje","4","2016-06-08 00:09:20"
"1220","138","MH-KIL","bikini and kili","Bikini and Kili","7","2016-06-08 00:09:19"
"3406","227","TR-11","bilecik","Bilecik","16","2016-06-08 00:09:28"
"2055","174","PH-BIL","biliran","Biliran","31","2016-06-08 00:09:23"
"1495","15","AZ-BIL","biləsuvar","Biləsuvar","24","2016-06-08 00:09:20"
"1793","16","BS-BI","bimini","Bimini","33","2016-06-08 00:09:21"
"1763","16","BS-BI","bimini","Bimini","3","2016-06-08 00:09:21"
"3407","227","TR-12","bingöl","Bingöl","17","2016-06-08 00:09:28"
"4486","44","CL-BI","biobío","Biobío","6","2016-06-08 00:09:32"
"4958","67","GQ-BN","bioko norte","Bioko Norte","4","2016-06-08 00:09:34"
"4959","67","GQ-BS","bioko sur","Bioko Sur","5","2016-06-08 00:09:34"
"5398","93","GW-BM","biombo","Biombo","6","2016-06-08 00:09:37"
"1149","137","MT-04","birkirkara","Birkirkara","4","2016-06-08 00:09:19"
"3716","234","GB-BIR","birmingham","Birmingham","69","2016-06-08 00:09:29"
"892","128","LT-05","birštono","Birštono","15","2016-06-08 00:09:18"
"1150","137","MT-05","birżebbuġa","Birżebbuġa","5","2016-06-08 00:09:19"
"893","128","LT-06","biržai","Biržai","16","2016-06-08 00:09:18"
"594","120","KG-GB","bishkek","Bishkek","1","2016-06-08 00:09:17"
"4185","3","DZ-07","biskra","Biskra","9","2016-06-08 00:09:31"
"5396","93","GW-BS","bissau","Bissau","4","2016-06-08 00:09:37"
"2680","202","SI-149","bistrica ob sotli","Bistrica ob Sotli","5","2016-06-08 00:09:25"
"2312","180","RO-BN","bistrița-năsăud","Bistrița-Năsăud","6","2016-06-08 00:09:23"
"3408","227","TR-13","bitlis","Bitlis","18","2016-06-08 00:09:28"
"973","131","MK-04","bitola","Bitola","3","2016-06-08 00:09:18"
